Time,Row,Col,Detected_radius,R_median,G_median,B_median,A_star_median,A_star_reference_mean,A_star_reference_std,A_star_mean_all,A_star_std_dev_all,A_star_scale_factor,A_star_offset,A_star_median_normalized
40,2,8,30,108.0,109.0,170.0,143.0,143.16666666666666,2.3392781412697,142.04761904761904,1.5458956016952026,1.0,0.0,143.0
40,2,9,31,116.0,118.0,175.0,141.0,143.16666666666666,2.3392781412697,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
40,3,0,28,216.0,123.0,190.0,173.0,143.16666666666666,2.3392781412697,142.04761904761904,1.5458956016952026,1.0,0.0,173.0
40,3,1,30,215.0,118.0,185.0,175.0,143.16666666666666,2.3392781412697,142.04761904761904,1.5458956016952026,1.0,0.0,175.0
40,3,2,29,213.0,114.0,182.0,175.0,143.16666666666666,2.3392781412697,142.04761904761904,1.5458956016952026,1.0,0.0,175.0
40,3,3,30,119.0,126.0,200.0,144.0,143.16666666666666,2.3392781412697,142.04761904761904,1.5458956016952026,1.0,0.0,144.0
40,3,4,30,119.0,125.0,205.0,146.0,143.16666666666666,2.3392781412697,142.04761904761904,1.5458956016952026,1.0,0.0,146.0
40,3,5,30,129.0,140.0,206.0,140.0,143.16666666666666,2.3392781412697,142.04761904761904,1.5458956016952026,1.0,0.0,140.0
40,4,0,27,234.0,129.0,188.0,176.0,143.16666666666666,2.3392781412697,142.04761904761904,1.5458956016952026,1.0,0.0,176.0
40,4,1,30,227.0,127.0,188.0,174.0,143.16666666666666,2.3392781412697,142.04761904761904,1.5458956016952026,1.0,0.0,174.0
40,4,2,30,222.0,114.0,185.0,179.0,143.16666666666666,2.3392781412697,142.04761904761904,1.5458956016952026,1.0,0.0,179.0
40,4,3,35,129.0,134.0,208.0,144.0,143.16666666666666,2.3392781412697,142.04761904761904,1.5458956016952026,1.0,0.0,144.0
40,4,4,32,128.0,134.0,211.0,145.0,143.16666666666666,2.3392781412697,142.04761904761904,1.5458956016952026,1.0,0.0,145.0
40,4,5,35,139.0,148.0,213.0,140.0,143.16666666666666,2.3392781412697,142.04761904761904,1.5458956016952026,1.0,0.0,140.0
50,0,0,32,122.0,122.0,185.0,143.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,143.0
50,0,1,27,111.0,104.0,175.0,148.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,148.0
50,0,2,33,109.0,107.0,169.0,144.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,144.0
50,0,3,31,103.0,99.0,162.0,145.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,145.0
50,0,4,30,101.0,98.0,163.0,146.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,146.0
50,0,5,31,104.0,103.0,161.0,143.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,143.0
50,0,6,31,100.0,97.0,157.0,144.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,144.0
50,0,7,30,96.0,92.0,152.0,145.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,145.0
50,0,8,32,101.0,101.0,155.0,142.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,142.0
50,0,9,31,111.0,114.0,163.0,139.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,139.0
50,1,0,25,114.0,115.0,183.0,144.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,144.0
50,1,1,32,107.0,104.0,173.0,146.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,146.0
50,1,2,31,104.0,100.0,167.0,146.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,146.0
50,1,3,30,102.0,97.0,163.0,146.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,146.0
50,1,4,32,102.0,97.0,162.0,146.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,146.0
50,1,5,30,99.0,93.0,159.0,147.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,147.0
50,1,6,31,97.0,93.0,156.0,146.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,146.0
50,1,7,33,94.0,91.0,156.0,146.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,146.0
50,1,8,32,100.0,99.0,154.0,142.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,142.0
50,1,9,30,104.0,105.0,159.0,141.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
50,2,0,32,125.0,127.0,189.0,142.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,142.0
50,2,1,30,119.0,110.0,179.0,148.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,148.0
50,2,2,30,118.0,109.0,166.0,145.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,145.0
50,2,3,32,112.0,107.0,169.0,145.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,145.0
50,2,4,31,110.0,104.0,168.0,146.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,146.0
50,2,5,31,107.0,103.0,165.0,145.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,145.0
50,2,6,33,106.0,102.0,163.0,144.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,144.0
50,2,7,32,100.0,96.0,157.0,145.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,145.0
50,2,8,30,99.0,98.0,157.0,143.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,143.0
50,2,9,31,107.0,108.0,161.0,140.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,140.0
50,3,0,32,231.0,172.0,203.0,154.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,154.0
50,3,1,32,230.0,164.0,196.0,157.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,157.0
50,3,2,31,229.0,159.0,193.0,159.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,159.0
50,3,3,30,105.0,105.0,173.0,145.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,145.0
50,3,4,31,103.0,104.0,173.0,145.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,145.0
50,3,5,29,111.0,116.0,177.0,141.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
50,4,0,31,239.0,181.0,204.0,152.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,152.0
50,4,1,30,236.0,175.0,201.0,154.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,154.0
50,4,2,31,232.0,167.0,197.0,156.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,156.0
50,4,3,30,115.0,116.0,188.0,146.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,146.0
50,4,4,32,118.0,122.0,191.0,144.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,144.0
50,4,5,32,126.0,132.0,191.0,140.0,143.5,2.217355782608345,142.04761904761904,1.5458956016952026,1.0,0.0,140.0
60,0,0,29,119.0,126.0,179.0,138.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,138.0
60,0,1,29,117.0,121.0,178.0,140.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,140.0
60,0,2,29,117.0,126.0,183.0,139.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,139.0
60,0,3,29,116.0,125.0,183.0,139.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,139.0
60,0,4,27,116.0,125.0,183.0,139.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,139.0
60,0,5,26,117.0,126.0,181.0,138.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,138.0
60,0,6,27,115.0,126.0,181.0,138.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,138.0
60,0,7,26,112.0,119.0,177.0,140.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,140.0
60,0,8,29,123.0,132.0,182.0,137.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,137.0
60,0,9,25,128.0,139.0,185.0,135.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,135.0
60,1,0,29,113.0,123.0,176.0,137.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,137.0
60,1,1,26,104.0,110.0,170.0,141.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
60,1,2,26,104.0,111.0,173.0,141.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
60,1,3,29,107.0,114.0,173.0,140.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,140.0
60,1,4,26,103.0,110.0,173.0,142.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,142.0
60,1,5,26,104.0,110.0,171.0,141.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
60,1,6,27,102.0,108.0,168.0,141.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
60,1,7,29,106.0,114.0,175.0,141.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
60,1,8,29,115.0,123.0,174.0,137.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,137.0
60,1,9,29,119.0,128.0,174.0,136.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,136.0
60,2,0,27,107.0,116.0,173.0,139.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,139.0
60,2,1,33,118.0,123.0,175.0,139.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,139.0
60,2,2,26,105.0,110.0,162.0,139.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,139.0
60,2,3,30,111.0,118.0,176.0,140.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,140.0
60,2,4,26,104.0,110.0,172.0,142.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,142.0
60,2,5,26,105.0,111.0,173.0,141.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
60,2,6,35,115.0,121.0,173.0,138.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,138.0
60,2,7,27,103.0,109.0,170.0,141.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
60,2,8,26,104.0,111.0,171.0,141.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
60,2,9,27,112.0,118.0,171.0,139.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,139.0
60,3,0,29,198.0,173.0,179.0,138.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,138.0
60,3,1,28,200.0,172.0,178.0,139.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,139.0
60,3,2,27,202.0,171.0,179.0,141.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
60,3,3,27,113.0,124.0,184.0,139.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,139.0
60,3,4,27,110.0,122.0,183.0,139.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,139.0
60,3,5,27,117.0,130.0,184.0,137.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,137.0
60,4,0,26,202.0,168.0,174.0,141.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
60,4,1,30,200.0,168.0,174.0,141.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
60,4,2,27,202.0,167.0,175.0,142.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,142.0
60,4,3,27,106.0,116.0,179.0,140.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,140.0
60,4,4,27,103.0,115.0,175.0,139.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,139.0
60,4,5,28,108.0,121.0,178.0,138.0,138.66666666666666,0.9428090415820634,142.04761904761904,1.5458956016952026,1.0,0.0,138.0
70,0,0,26,137.0,120.0,176.0,147.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,147.0
70,0,1,30,140.0,118.0,173.0,148.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,148.0
70,0,2,27,126.0,122.0,179.0,143.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,143.0
70,0,3,32,133.0,128.0,181.0,142.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,142.0
70,0,4,30,131.0,127.0,179.0,141.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
70,0,5,38,151.0,145.0,181.0,138.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,138.0
70,0,6,36,160.0,140.0,175.0,142.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,142.0
70,0,7,32,201.0,110.0,161.0,170.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,170.0
70,0,8,28,213.0,112.0,159.0,173.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,173.0
70,0,9,28,211.0,127.0,162.0,165.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,165.0
70,1,0,39,136.0,128.0,176.0,142.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,142.0
70,1,1,27,146.0,93.0,159.0,161.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,161.0
70,1,2,31,119.0,111.0,173.0,146.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,146.0
70,1,3,39,125.0,119.0,175.0,143.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,143.0
70,1,4,39,121.0,114.0,172.0,144.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,144.0
70,1,5,29,116.0,106.0,168.0,146.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,146.0
70,1,6,28,126.0,96.0,159.0,153.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,153.0
70,1,7,29,163.0,88.0,152.0,168.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,168.0
70,1,8,28,213.0,104.0,150.0,176.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,176.0
70,1,9,27,214.0,105.0,150.0,176.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,176.0
70,2,0,32,124.0,122.0,174.0,141.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,141.0
70,2,1,27,123.0,106.0,169.0,149.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,149.0
70,2,2,35,124.0,114.0,166.0,143.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,143.0
70,2,3,32,122.0,115.0,173.0,144.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,144.0
70,2,4,27,127.0,98.0,165.0,154.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,154.0
70,2,5,27,117.0,103.0,166.0,148.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,148.0
70,2,6,29,124.0,97.0,158.0,152.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,152.0
70,2,7,33,192.0,98.0,153.0,172.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,172.0
70,2,8,29,205.0,95.0,149.0,177.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,177.0
70,2,9,29,213.0,104.0,149.0,176.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,176.0
70,3,0,29,120.0,116.0,174.0,143.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,143.0
70,3,1,33,125.0,118.0,175.0,144.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,144.0
70,4,0,39,125.0,124.0,175.0,140.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,140.0
70,4,1,30,107.0,106.0,166.0,143.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,143.0
70,4,2,36,120.0,120.0,169.0,139.0,141.8,1.9390719429665317,142.04761904761904,1.5458956016952026,1.0,0.0,139.0
